Column1,Customer Name,Date,Reviews,คอลัมน์1,หัวข้อ
193,ขนิษฐา , - 12/4/2021 14:34:30,รอนานเกินไม่สมควรนานขนาดนี้ค่ะนานเกินไปสั่งมาไม่ทันใช้งานเลยถ้าเป็นของกินคงเน่าไปแล้ว,neg,ระยะเวลาขนส่ง
195,น้อย, - 12/2/2021 18:54:37,รอนานมาก5วันละ,neg,ระยะเวลาขนส่ง
196,กมลพรรณ, - 12/2/2021 15:19:23,ส่งของช้ามากรอเป็นอาทิตย์แล้วยังไม่ได้ของเลยพัสดุตกค้างตั้งแต่วันที่30จนวันนี้วันที่2แล้วยังขึ้นว่าพัสดุตกค้างอยู่แย่มาก????????,neg,ระยะเวลาขนส่ง
197,บิว, - 12/2/2021 15:15:27,ส่งของช้ามากๆๆๆๆๆๆๆๆๆๆรอของเป็นอาทิตย์แล้วยังไม่ได้เลยแย่มากพัสดุตกค้างตั้งแต่วันที่30จนวันนี้วันที่2ก็ยังขึ้นตกค้างอยู่????????,neg,ระยะเวลาขนส่ง
199,บริการแย่บอกติดต่อคนรับไม่ได้ที่อยู่ชัดเจนคนรับอยู่ตลอดบริการโคตรแย่, - 12/2/2021 11:43:19,ส่งของตีกลับได้ห่วยแตกมากๆส่งเป็นอาทิตย์ๆจะใช่บริการแย่มากๆๆ,neg,ระยะเวลาขนส่ง
202,กนกลักษณ์, - 11/30/2021 17:35:00,ส่งพัสดุวันที่26พย ถึงสาขาปลายทางวันที่27พย.แต่ไม่นำไปส่งถึงผู้รับ ยังคงเป็นพัสดุตกค้างอยู่จนวันนี้30พยแล้ว โทรตามก็บอกว่าเอาไปส่งแล้วต้องเอากลับเพราะไม่ทันเวลา จะส่งได้รึเปล่า บริการแบบนี้แย่นะ ลูกค้าหายหมด ช่วยส่งให้ด้วยมันนานเหินอดทนแล้ว,neg,ระยะเวลาขนส่ง
204,แจ๊ค, - 11/30/2021 8:45:44,ช้ามาก ติดต่อไม่ได้ ของมาถึงตั้งแต่วันที่ 14 พ.ย.64 แต่ถึงวันที่ 30 พ.ย.64 ยังไม่ได้รับของเลย บอกว่าของตกหล่น,neg,ระยะเวลาขนส่ง
205,Toi, - 11/29/2021 13:24:48,ห่วยมากของไม่เอามาส่งเอาออกมาแล้วส่งไม่ทันบอกพัสดุตดค้างโทรไป0ก็ไมีมีคนนรับมาจากสมุทรสาคร4วันแล้วบอกตกค้างเช็คสถานะก็อยู่ที่เดิมปิดบริการชะถ้าไม่อยากส่ง,neg,ระยะเวลาขนส่ง
207,เพชร, - 11/28/2021 17:00:53,ช้ามาก ของเสียหมดส่งใม่ตรงตามกำหนด,neg,ระยะเวลาขนส่ง
210,aun, - 11/26/2021 12:12:37,สั่งขอไป เเล้วตกหล่น ไม่มีเบอติดต่อ ของก็ไม่ถึง 4 วันเเล้ว ของยังไม่ได้เลย,neg,ระยะเวลาขนส่ง
212,แอน, - 11/25/2021 23:10:15,ช้ามากอ่ะ ตกค้างอ่ะ นครปฐม กทม4วันและยังไม่ได้ของ,neg,ระยะเวลาขนส่ง
213,วรางคณา, - 11/25/2021 22:49:17,พัสดุตกค้างมา3วันไม่นำจ่ายพัสดุสักที ห่วยแตกที่สุด,neg,ระยะเวลาขนส่ง
214,จี, - 11/25/2021 18:16:11,อยู่เชียงใหม่ ส่งของแค่ใน อ.เมือง ของ ยังตกค้างไปลำพูน พนักงานทำงานกันยังไงคะ แย่มากๆค่ะ,neg,ระยะเวลาขนส่ง
215,อภิญญา, - 11/25/2021 11:47:48,แย่สุด รอของมา4วันละส่งได้ก็ส่งนะคะ,neg,ระยะเวลาขนส่ง
218,ตั้ม, - 11/22/2021 13:42:39,มึงแย่มาก..พัสดุตกค้าง3วัน ค. เลิกบริการเถอะ ชิปหายตามแล้วตามอีก.ทำห่าอะไรไม่ได้เลยบริษัท,neg,ระยะเวลาขนส่ง
220,แย่มาก, - 11/21/2021 12:19:18,ต้นทางส่งของตั้งแต่วันที่18/11/64 เวลา9โมงเช้า จนวันนี้21/1164สถานะไม่มีการอัปเดด ยังอยู่ที่เดิม แย่มากช่วยปรับปรุงด้วย,neg,ระยะเวลาขนส่ง
221,เบื่อ, - 11/21/2021 10:25:57,อยากจะถามพนักงาน J&T ทุกคนว่าทำไมพัสดุถึงตกค้าง เนี่ยค้างมา2วันแล้ว และตกค้างทุกครั้ง สั่งของแต่แม่ค้าใช้ขนส่ง J&T ของตกค้าตลอด อยากทราบว่าเพราะอะไรค่ะ พวกคุณดองของไว้ทำไมค่ะ,neg,ระยะเวลาขนส่ง
222,อัครชัย บุญณะอินทร์, - 11/20/2021 23:40:53,รอของมา6วันแล้วยังไม่ได้เลยนานมาก,neg,ระยะเวลาขนส่ง
223,Pon, - 11/20/2021 16:07:39,รอรับสินค้าแต่ไม่มาส่ง บอกว่าวันหยุดลูกค้า,neg,ระยะเวลาขนส่ง
224,ล่าช้ามากๆๆ, - 11/20/2021 9:05:25,ส่งตั้งแต่วันที่12/11/64จนปานนี้วันทีา20/11/64อาทิตย์หนึ่งแล้วของยังไม่ถึงเลยซึ่งของนั้นเป็นผลไม้ และคงจะเน่าเสียแล้วโทรไปถามบริษัท ซึ่งได้คำตอบว่าบริษัทจะไม่ประกันอะไรเลย เซ็งเลยเสียทั้งค่าส่งเสียทั้งค่าซื้อของ แล้วบริษัทจะรับผิดชอบยังงัยเนื่องจากการบริการที่แย่ขนาดนี้,neg,ระยะเวลาขนส่ง
226,พิสูจน์, - 11/20/2021 8:00:25,"เช็คดู2วันล่ะของยังยุ่ที่เดิมคือคุณจะส่งตอนไหนคับ
ทำงานให้เร็วหน่อยคับ",neg,ระยะเวลาขนส่ง
227,อัครชัย บุญณะอินทร์, - 11/19/2021 18:12:19,รอมา3วันยังไม่ได้ของเลย,neg,ระยะเวลาขนส่ง
228,อนุชา, - 11/19/2021 13:18:15,รอพัสดุอยู่ ในระบบบอกพัสดุตกค้างมาสามวันแล้วยังไม่นำส่งให้ได้เลย ถ้าเป็นของมีอายุคงเน่าเสียใช้งานไม่ได้ไปล่ะ สรุปส่งช้ามาก เลือกได้จะไม่ใช้บริการของที่นี่ จบข่าว,neg,ระยะเวลาขนส่ง
229,สรเเรยย, - 11/19/2021 6:32:02,ของมาช้ามาก,neg,ระยะเวลาขนส่ง
232,นก, - 11/16/2021 16:08:21,เช็คสถานะของอยู่ที่สาขาในศรีสะเกษ แต่เช้า เลื่อนไปเลื่อนมาไม่มาส่ง แย่มากเลยบริษัทนี้ แถมส่งของไม่เคยโทรมาบอก แย่สุด ๆ ต้องบอกแม่ค้าไม่ให้ส่งแล้ว แย่ๆๆๆๆๆๆๆๆ,neg,ระยะเวลาขนส่ง
233,นภาพร, - 11/16/2021 7:27:49,พัสดุตกค้าง 4-5 วัน ของที่สั่งไม่ทันส่งลูกค้า  โดนลูกค้ายกเลิกไปหลายคน   ทำให้เราเสียหายนะ  กว่าจะถึงมือรอกันจนเหนื่อย  อยากให้การขนส่งปรับปรุงมากกว่านี้ ล่าช้ามากๆเลย,neg,ระยะเวลาขนส่ง
234,อรณัน, - 11/15/2021 14:59:45,พัสดุตกค้างโทรไปติดต่อไม่ได้ค่ะตรวจสอบให้ด้วนะคะ,neg,ระยะเวลาขนส่ง
235,ืืnn, - 11/15/2021 14:59:39,ของถึง สาขาตั้งเเต่เช้า   ตอนนี้ สถานะไม่ขยับเลย  จะส่งตอนไหน,neg,ระยะเวลาขนส่ง
236,พี, - 11/15/2021 14:48:56,พัสดุตกค้าง รอมา  3 4 วัน ไม่มาส่งสักที บริการแย่มากบริษัทนี้,neg,ระยะเวลาขนส่ง
237,หญิง, - 11/14/2021 20:33:01,พัสดุตกค้างได้ไงค่ะโทรก็ไม่โทรบ่อยมากกีบขนส่งนี้,neg,ระยะเวลาขนส่ง
238,คนส่งของ, - 11/14/2021 18:58:08,"กี่ครั้งแล้วที่พัสดุตกค้าง บ้าบอมาก โมโหตลอดกะขนส่งนี้
ไม่รู้จะพุดจะเคลมยังไงให้เค้าปรับปรุง ไม่รู้จิตสำนึกยังมียุรึป่าว
อาทิตนึ่งละของยังไม่ได้??????????????",neg,ระยะเวลาขนส่ง
240,ผู้รับของ, - 11/13/2021 20:06:39,พัสดุตกค้างทุกรอบ ทั้งๆที่อยู่ที่สาขาตั้งแต่เช้า แต่กว่าจะมาส่งคืข้ามวันตลอด ของเสียหายประจำ ส่งช้ามาก,neg,ระยะเวลาขนส่ง
241,พงศ์ภัค  ธรรมรัตน์, - 11/13/2021 13:18:30,พัสดุตกค้าง,neg,ระยะเวลาขนส่ง
242,คนรับของ, - 11/13/2021 8:24:06,"ของมาถึงตั้งนานล่ะ แต่ก้อตกค้างที่นี้ทุกรอบมันคืออะไรว้ะ คิดบ้างไหมสั่งเข้าก็อยากได้ของป่ะ?นี้อะไรตกค้างมา3-4วันแมร่ง ส่งของก็ช้าคนส่งก้อ
บริการแย่คนอยุ่บ้านหรือป่าวไม่รุ้หรอกสักแต่เอาของมาโดน ของเสียหายไปหมดเบอร์โทรจะเอาไปเพื่ออะไรเอาไม่ไปโทรไม่ใช่แค่รอบเดียวนะ ทุกรอบ บริการแย่มากกกกกกก??????",neg,ระยะเวลาขนส่ง
244,ปีเตอร์, - 11/12/2021 10:17:45,ส่งของช้า พัสดุตกค้าง ไม่ยอมส่งตามที่อยู่ ทั้งๆที่ชำระเงินเรียบร้อยเเล้ว แต่ของกลับไม่ได้ ควรปรับปรุง,neg,ระยะเวลาขนส่ง
245,โต้ง, - 11/11/2021 17:15:21,ส่งช้ามากๆๆๆๆ แย่สุดๆ ส่งของมาตั้งแต่วันอาทิตย์ ตอนนี้วันพฤหัสแล้วของก็ยังมาไม่ถึงเลย ไม่ใช่แค่ครั้งแรกเกือบทุกครั้งที่ส่งของบริษัทนี้ บอกเลยจะไม่ส่งของขนส่งนี้อีกเลย,neg,ระยะเวลาขนส่ง
246,เจนนี่, - 11/11/2021 10:59:06,ปรับปรุงนะค่ะเรื่องขนส่งช้าาาาาาาาๆๆๆๆๆๆๆๆๆๆๆๆๆๆๆมากๆๆๆๆๆๆไปใช้บริการขนส่งบ.อื่น3วันถึงแต่อยากลองขนส่งนี้ดูบ้าง1อาทิตย์ยังไม่ถึงเลยค่ะส่งในประเทศนะค่ะไม่ใช่ต่างประเทศต้องปรับปรุงนะค่ะ,neg,ระยะเวลาขนส่ง
247,วสันต์, - 11/11/2021 10:46:20,"ส่งของช้ามากๆพัสดุมาตกค้างนานจัด..ไม่ยอมส่งให้สักที
อยากจะถาม...ว่าผมจะได้ของเมื่อไหร่ครับ...เเล้วก็อยากจะถามว่าทำมัยส่งช้าเหลือเกิน...มันตกค้างอะไรหนักหนาครับ...ถึงไม่ยอมมาส่งให้นะ...อยากจะถามเหลือเกิน...สาขา ต.หินเหล็กไฟ อ.หัวหิน จ.ประจวบ...ของมาถึงตั้งเเต่ 11-6-21นี้วันที่ 11-11-21ละก็ไม่ยอมเอามาส่งให้",neg,ระยะเวลาขนส่ง
250,เหมียว, - 11/10/2021 12:58:09,พัสดุตกค้างนานมาก ควรปรับปรุงค่ะ,neg,ระยะเวลาขนส่ง
251,กิ๊ฟ, - 11/10/2021 6:24:20,ของมาตั้งแต่วันที่7/11/64จนถึงวันที่9/11/64ของยังไม่ถึงเช็คพัสดุ คือของตกค้าง  หลายวันมาก,neg,ระยะเวลาขนส่ง
254,ณัฐพล วงษ์วิจิตร, - 11/9/2021 13:41:07,J&t นิคมพัฒนา ระยอง แย่มากค่ะโทรมาแต่วันที่7บอกว่าวันนี้ส่งของไม่ทันขอเป็นพรุ่งนี้ได้ไหม เราก็ตกลงจนวันนี้ยังไม่ได้ของเลย ห่วยมากๆๆๆๆ,neg,ระยะเวลาขนส่ง
256,สูวานิง เจ๊ะอูมา, - 11/7/2021 19:11:36,J&T อ้อมน้อยแย่มาก ของถึงเป็นอาทิตย์แล้ว ยังไม่นำจ่ายอีก โทรถามแล้วบอกว่าไม่มีพนักงานส่งของ สั่งวันนี้ จะใช้ใน 3-4 วัน ไม่ได้จะใช้ปีหน้า ??,neg,ระยะเวลาขนส่ง
260,ลิตร, - 11/5/2021 8:13:32,ส่งช้ามากๆๆ  บ้านผมห่างไม่ถึงกิโลเลยตกค้างยุสองวันแล้ว,neg,ระยะเวลาขนส่ง
262,-, - 11/3/2021 9:42:38,ช้ามากกก ติดอยู่วังน้อย6วัน แย่มาก,neg,ระยะเวลาขนส่ง
263,อาท, - 11/2/2021 17:57:54,ช้ามากไม่บอกไม่อะไรเลย,neg,ระยะเวลาขนส่ง
264,ชเว, - 11/2/2021 13:00:20,"พัสดุมาถึงตั้งแต่วันจันทร์ ของต้องมาส่งวันอังคาร
แต่นี่ช้ามาก พัสดุตกค้างที่สาขาแคราย กระทุ่มแบน เจแอนนด์ที ควรปรังปรุงนะค่ะ บ.อื่นรีบส่งของให้ลูกค้า เพราะกลัวลูกค้ารอนาน",neg,ระยะเวลาขนส่ง
265,วาสนา แย้มทิพย์, - 11/2/2021 11:07:47,"ช้ามากติดค้างที่ สาขา 60Krathum Baen11?พัสดุตกค้าง?
ที่ตั้ง(ต./อ./จ.)?ตลาดกระทุ่มแบน,กระทุ่มแบน,สมุทรสาคร หลายวันและยังไม่มาส่ง เลขใบนำส่งหลัก?821537234766,
 821539216190",neg,ระยะเวลาขนส่ง
267,ปอนด์, - 11/1/2021 10:45:18,ช้ามากทำงานช้ามาก,neg,ระยะเวลาขนส่ง
269,อานนท์, - 10/30/2021 19:12:27,เยดแม่ดองของกุสามวันแหละก็ยังไม่ได้ ต้นไม้ตายห่าหมด ไม่รุ้จะเรียกร้องกับ ไม่มีปัญญาส่งของก็ปิดกิจการไป ติดต่อใครก็ไม่ได้เลย (สาขา16 ปราจีนบุรี),neg,ระยะเวลาขนส่ง
270,คน, - 10/30/2021 15:45:58,ช้ามากแย่สุดๆๆของตกค้างอยู่2. วัน,neg,ระยะเวลาขนส่ง
271,พิชิต, - 10/29/2021 16:59:28,ช้ามขอบอก,neg,ระยะเวลาขนส่ง
272,ธันย์ชนก, - 10/29/2021 15:30:10,ช้ามากกกกกาปรับปรุงด่วนเลยยย,neg,ระยะเวลาขนส่ง
278,จักรพง, - 10/21/2021 14:53:47,ส่งช้ามาก,neg,ระยะเวลาขนส่ง
280,ผู้รับบริการ, - 10/20/2021 14:19:35,การจัดส่งล่าช้ามากที่สุด บริการแย่มากสินค้าตกหล่นอยู่ที่คลังสาขา บ้านนา นครนายก ไม่มีการติดต่อหรือแจ้งความคืบหน้าใดๆ,neg,ระยะเวลาขนส่ง
281,ศิวาพร, - 10/20/2021 14:16:36,สินค้าตกค้างที่คลังสาขา สถานะแจ้งว่าตกค้าง ไม่มีการติดต่อใดๆทั้งสิ้น ล่าช้ามากค่ะ ควรปรับปรุงมากๆเลยค่ะ,neg,ระยะเวลาขนส่ง
283,Benja, - 10/18/2021 21:51:10,ตกค้าง3 วันจร้า กทม. ส่งไปคูคต ปทุมธานี พนง. สาขานี้แย่จริงๆๆ,neg,ระยะเวลาขนส่ง
284,เบนซ์, - 10/18/2021 12:55:00,ตกค้างหลายวันมาก คนก็รอ ไม่ส่งสักที,neg,ระยะเวลาขนส่ง
287,หนาย, - 10/16/2021 18:55:25,ตกค้าง 4-5 วันหลายครั้ง และไม่เคยคิดจะแก้ไข,neg,ระยะเวลาขนส่ง
288,Nuy, - 10/15/2021 12:48:10,ช้าไม่นำส่งสักที  รอทั้งวัน เมื่อไหร่จะนำส่ง,neg,ระยะเวลาขนส่ง
289,หน่อย, - 10/15/2021 9:21:24,พัสดุ?ตกค้าง5รอบ? แย่มากๆๆๆๆๆๆจะไม่ใช้บริการอีก,neg,ระยะเวลาขนส่ง
291,วัยดา, - 10/9/2021 12:14:57,โครตแย่ของค้างยุพยุหะคีรีครึ่งเดือน,neg,ระยะเวลาขนส่ง
292,(-_-), - 10/8/2021 10:00:05,แย่มาก,neg,ระยะเวลาขนส่ง
295,ชุมพร, - 9/29/2021 11:05:15,ขนส่งช้ามากมากของมาถึงพื้นที่4วันแล้ว ไม่ยอมมาส่งถ้าเป็นของกินป่านนี้หนอนเต็มแล้ว,neg,ระยะเวลาขนส่ง
300,สุรัตน์, - 9/26/2021 15:03:54,โครตห้วยเลยพัสดุมาถึงตั้งนาน ตรวจสถานะรอนำส่ง อะไรของคุณ2-3ครับ ไม่มีความรับผิดชอบเลย ต่อไปนี้ผมจะไม่ใช้บริการนี้อีกเด็ดขาด,neg,ระยะเวลาขนส่ง
301,ลูกค้า, - 9/26/2021 7:24:24,"คือพัสดุตกค้างที่สีคิ้วแล้วทำไมส่งไปที่หัวทะเล
คืออยู่ดอนเมืองทางสีคิ้วต้องส่งแต่ทำไมถึงส่งไปที่หัวทะเลไปที่นั่นแล้วใครจะมาส่งบ้านไม่ได้อยู่นั่นบริการแย่นะค่ะ",neg,ระยะเวลาขนส่ง
302,แอน, - 9/25/2021 19:05:31,พัสดุตกค้างบ่อยมากทำไมถึงต้องใช้บริการของบ.นี้ด้วยก็ไม่รู้ทำให้คนไม่อยากเอฟของไปเลยเพราะบ.นี้ค่าจัดส่งก็แพงการบริการจัดส่งแย่เบื่อ,neg,ระยะเวลาขนส่ง
303,kai, - 9/24/2021 17:13:08,บริการล่าช้ามากเลยค่ะ,neg,ระยะเวลาขนส่ง
304,ที, - 9/24/2021 17:13:02,ได้ของช้ามากไม่ทันกิน,neg,ระยะเวลาขนส่ง
305,ฉันเอง, - 9/23/2021 20:30:18,ส่งของไปตั้ง 19/กย/64 นี่ 23/กย/64 ถ้าของขึ้นหนอนละมั้งงง,neg,ระยะเวลาขนส่ง
306,Sathapor  pk, - 9/23/2021 16:58:45,ส่งของช้ามากต้องไปรับเองถึง2ครั้งๆที่3โทรไปเช็ค้จอคำตอบเดิมเลยมารับเองได้ไหมครับแย่มากๆคราวหลังจะสั่งของต้องถามก่อนแล้วถ้าเป็นขนส่งนี้คงไม่สั่ง,neg,ระยะเวลาขนส่ง
313,ไกรวิทย์, - 9/15/2021 16:09:33,9 วันแล้วยังไม่ได้รับสินค้าเลยมัวทำอะไรกันอยู่ พัสดุไม่ยอมจ่ายให้ลูกค้า ติดต่ออะไรก็ไม่ได้ติดต่อศูนย์ใหญ่ก็ไม่ได้ต้องทำไงเนี่ย,neg,ระยะเวลาขนส่ง
315,แม่มึง, - 9/14/2021 9:56:08,รอของมา 5 วัน  หาดใหญ่ 1  วัน มาสมุทรปราการ 4 วัน ทำเหี้ยอะไรอยู่ ส่งข้ามเขตไปข้ามเขตมา ส่งไปบางพลี ตีไปเทพารักษ์ ตีไปบางบ่อ  ของอยู่แพรกษาใหม่ พนักงานแยกสินค้าเจอทุกรอบคัดแยกผิดตลอด ถ้าบริหารไม่ดีปิดเถอะแม่ค้าจะได้ไม่ใช้,neg,ระยะเวลาขนส่ง
318,สิริลักษณ์, - 9/10/2021 15:18:13,ช้า มาก,neg,ระยะเวลาขนส่ง
320,ฐิติพร, - 9/10/2021 13:45:03,ส่งโคตรช้า,neg,ระยะเวลาขนส่ง
322,phatcharin, - 9/10/2021 11:58:28,ส่งค่อนข้างช้า แต่เป็นนลูกค้าเลือกบริการขนส่งำไม่ได้อยู่แล้ว แล้วแต่ทางร้านจะส่ง,neg,ระยะเวลาขนส่ง
326,สุธาสินี, - 9/10/2021 9:12:38,ได้เลขพัสดุมาหลายวันแล้วยังไม่สามารถเช็คในระบบได้เลยค่ะ  ช้ามาก,neg,ระยะเวลาขนส่ง
328,วาสนา, - 9/9/2021 12:54:16,ทำไมการส่งสินค้าล่าช้ามากอยู่ที่เดิมมา4วันล่ะคุณทำไรกันอยู่ค่ะ,neg,ระยะเวลาขนส่ง
342,จารียา, - 9/7/2021 0:00:35,ช้ามาก,neg,ระยะเวลาขนส่ง
343,โชษิตา มานะดี, - 9/6/2021 20:30:51,ล่าช้า,neg,ระยะเวลาขนส่ง
345,ก้อย, - 9/6/2021 19:02:27,ล่าของล่าช้ามาก และบริการแย่,neg,ระยะเวลาขนส่ง
346,ตูน สโรมา, - 9/6/2021 17:55:27,ของถึงวันที่5แล้วนี่วันที่6เข้า2วันของยังไม่ถึงทีของเสียหมดแบบนี้,neg,ระยะเวลาขนส่ง
348,วิลาวัลย์, - 9/6/2021 16:24:20,ส่งล่าช้า ส่งผิดบ่อย,neg,ระยะเวลาขนส่ง
349,ธนกร, - 9/6/2021 14:48:35,ห่วยแตกมาก แยกสินค้าผิดต้องมารอสินค้า เป็นอาทิตย์ ตอนนี้ของก็ยังไม่ถึงมือเลย แย่มาก,neg,ระยะเวลาขนส่ง
351,กนกอร, - 9/6/2021 14:29:03,ส่งของช้ามากสองวันยังไม่ออกจากจังหวัดที่ส่ง,neg,ระยะเวลาขนส่ง
354,นางสาวปณิตา  ผู้ฝากให้เขาสั่งให้จึงติดตามเอง, - 9/6/2021 14:04:35,แย่ คัดแยกผิด รู้ว่าผิดยังทำงานช้า,neg,ระยะเวลาขนส่ง
355,สุจิตรา, - 9/6/2021 14:03:41,ช้ามากค่ะของมาถึงหลายวันแล้วไม่ยอมนำจ่าย,neg,ระยะเวลาขนส่ง
358,ณัฐชยา, - 9/6/2021 11:47:03,สินค้าส่งช้า,neg,ระยะเวลาขนส่ง
360,พรทิพย์, - 9/6/2021 10:26:24,ทำงานช้า ส่งของช้า ที่อยู่ให้มาส่งชลบุรี แต่ไปกองอยู่ระยอง ทำงานแย่มากๆ จนตอนนี้ก็ไม่ได้รับรอง,neg,ระยะเวลาขนส่ง
361,พรทิพย์ เด็งแมะ, - 9/6/2021 10:24:09,สั่งของมาตั้งแต่วันที่2 จนวันที่6ยังไม่มีจองมาส่ง ทำงานช้ามากๆๆ,neg,ระยะเวลาขนส่ง
365,ช้า, - 9/5/2021 19:49:35,หวยแตกช้ามาก,neg,ระยะเวลาขนส่ง
370,ประกายรุ้ง หล้าขัด, - 9/5/2021 9:32:32,รอของนานลงพัสดุผิดที่อีก ให้ลค.รอนาน ไม่รักษาคุณภาพเลย,neg,ระยะเวลาขนส่ง
372,กิ๊ก, - 9/4/2021 22:37:16,ช้ามากค่ะ ควรปรับปรุงของควรที่จะถึงไวกว่านี้ค่ะ,neg,ระยะเวลาขนส่ง
374,สุ?ภาพร?, - 9/4/2021 16:46:11,พัสดุถึง 02พระประแดง? ตั้งแต่วันที่2?/9/64 ที่อยู่?ตรงข้ามซอยอู่วัฒนะ? วันนี้4/9/64 เวลา16.42 ยังไม่ได้รับ? จากปทุม-สมุทรปราการ? 10ชม? แต่ซอยตรงข้ามเนี่ย? ใช้เวลา? 40?ชม? มากกว่า?4เท่าเลยนะ,neg,ระยะเวลาขนส่ง
376,จุฑารัตน์, - 9/4/2021 13:55:19,พัสดุตกค้าง,neg,ระยะเวลาขนส่ง
378,., - 9/4/2021 12:49:50,ช้ามาก,neg,ระยะเวลาขนส่ง
384,ปัท, - 9/4/2021 10:09:56,"ช้ามาก
แถมพัสดุตกหล่น
อยากให้รอบคอบกว่านี้
พัสดุนำจ่ายแต่9โมงเราก้อรอ
พอตกบ่าย3 พัสดุตกหล่น
????????????",neg,ระยะเวลาขนส่ง
385,อรชนก, - 9/4/2021 8:05:38,บางครัังก็ช้ามาก,neg,ระยะเวลาขนส่ง
387,ชนิกานต์, - 9/4/2021 2:02:08,บอกกำลังนำส่งตั้งแต่สันที่1/09 ตอนนี้ 3/09 ยังไม่มาส่งเลย บอกพัสดุตกค้างคือยังไงคะ,neg,ระยะเวลาขนส่ง
388,ขวันยืน, - 9/3/2021 22:18:47,ส่งช้ามาก,neg,ระยะเวลาขนส่ง
400,ศิรารักษ์ คงเร่งดี, - 9/3/2021 11:29:09,ล่าช้า,neg,ระยะเวลาขนส่ง
406,A, - 9/3/2021 8:00:26,ช้ามาก,neg,ระยะเวลาขนส่ง
413,พนัสพงศ์, - 9/2/2021 14:04:01,การขนส่งล่าช้าที่สุดถึงที่สุด,neg,ระยะเวลาขนส่ง
414,เอ, - 9/2/2021 13:19:58,ส่งช้ามาก,neg,ระยะเวลาขนส่ง
417,กมลลักษณ์ พุ่มดียิ่ง, - 9/2/2021 11:23:59,ได้รับสินค้าช้ามาก ติดตามไม่ได้ อ้างว่าจะโทรกลับก็เงียบ,neg,ระยะเวลาขนส่ง
418,สุริยา?   บางแก้ว? บางพลี, - 9/2/2021 10:51:26,ของมาถึงแล้วตั้งแต่31/8? แต่ปล่อยให้ตกค้างข้ามวันข้ามคืน?  ทุเรศมาก,neg,ระยะเวลาขนส่ง
419,แอน, - 9/2/2021 10:51:21,ส่งของล่าช้าเพราะเช็คเลขพัสดุนำส่งตั้งแต่7.30 น. กว่าจะมาก็เลิกงานหลัง17.00 น. ทำให้ไม่สามารถรับพัสดุทันจนต้องเลื่อนนัดรับเป็นวันถัดไปคือมันล่าช้าเกินไปเจอแบบนี้หลายครั้งมากควรปรับปรุงด้วยค่ะ,neg,ระยะเวลาขนส่ง
421,-, - 9/1/2021 15:31:42,ของมาถึงสาขาแต่เช้าแล้ว จนเย็นก็ยังไม่นำส่ง ปล่อยข้ามไปอีกวัน,neg,ระยะเวลาขนส่ง
422,ศิริ, - 9/1/2021 14:09:54,ส่งของช้ามากเลยค่ะ ขอตกค้างก็ไม่มีใครมาส่ง,neg,ระยะเวลาขนส่ง
423,นุช, - 9/1/2021 11:26:56,นำส่งช้ามากๆๆ,neg,ระยะเวลาขนส่ง
424,ครีท, - 9/1/2021 10:50:17,เเย่ ส่งช้า เเช่ของนาน เลิกใช้ค่ะ ตอนนี้ยังไม่ของเลย,neg,ระยะเวลาขนส่ง
429,มิว, - 8/31/2021 16:33:31,ทำงานแย่มากๆๆๆๆๆๆๆๆๆๆฟ,neg,ระยะเวลาขนส่ง
434,ทรงชัย ซิมทิม , - 8/31/2021 10:19:30,ของถึงช้ามากครับอยากให้ปรับปรุง ของส่งจากเขตราชเทวีมาเขตดุสิตทำไมต้องส่งไปบางพลีก่อน ถึงจะบอกว่าบางพลีเป็นศูนย์รวมพัสดุที่จ่ายในเขตกรุงเทพและปริมณฑล แต่คิดว่าควรจะมีศูนย์รวมพัสดุในกรุงเทพเพื่อที่จะไม่ให้เกิดความล่าช้าในการจ่ายพัสดุ,neg,ระยะเวลาขนส่ง
439,ดี, - 8/31/2021 4:15:25,ช้า,neg,ระยะเวลาขนส่ง
444,แนน, - 8/30/2021 11:27:56,เรายู กทม ส่งไปพิษณุโลกได้ไง...? ทำให้ล่าช้าไปอีก,neg,ระยะเวลาขนส่ง
465,ลดาวัลย์, - 8/28/2021 21:43:07,ไก้รับโทรศัพท์ว่าตะมาส่งจอง?รอตั้งแต่?10โมงเช้าถึง?1ทุ่ม? ไม่ได้รับจอง? แต่?ในรับบแจ้งว่า?มีผู้รับไปแล้ววว?ไม่ทรายว่าไปส่งให้ใคร?และ?เรียกร้องกับใคร,neg,ระยะเวลาขนส่ง
473,แอม, - 8/28/2021 10:54:15,ล่าช้ามากใช้เวลาขนส่งเกือบอาทิตย์นานไปไปรษ์ณีว่าช้าแล้ว เจแอนทีช้ากว่าอีก,neg,ระยะเวลาขนส่ง
474,พริมประภา, - 8/28/2021 10:47:22,พัสดุตกค้างเก่งทั้งๆที่มีนิติรับตลอด,neg,ระยะเวลาขนส่ง
477,กลมวรรณ, - 8/28/2021 7:51:21,สินค้าติดค้างหลายวัน,neg,ระยะเวลาขนส่ง
482,ศิริรัตน์, - 8/27/2021 16:24:37,ล่าช้า ตกค้างบ่อย,neg,ระยะเวลาขนส่ง
