Column1,Customer Name,Date,Reviews,คอลัมน์1,หัวข้อ
107,thaksina, - 12/6/2021 11:30:36,คือปกติสั่งสินค้ากับบริษัทช้อปปี้มานานมากเลยค่ะครั้งนี้เป็นครั้งแรกที่สั่งสินค้าแล้วในระบบบอกว่าสำเร็จแต่สินค้ายังไม่ถึงที่บ้านเลยต้องได้โทรเข้าไปกับบริษัท shopee แต่ก็ยังดีที่พนักงานติดต่อให้ตอนนี้ก็ได้แต่รอค่ะว่าสินค้าจะมาถึงวันไหน เป็นการส่งของบริษัทสีเหลือง แย่มากเลยค่ะถ้าเป็นแบบนี้สินค้าไม่ถึงก็บอกในระบบว่าสำเร็จ,neg,ระยะเวลาขนส่ง
108,น้อง, - 12/4/2021 17:21:42,ส่งของช้ามากของจากกระบี่ถึงตรังส่งยุสี่วันไม่คิดว่าของเราเน่าหรือเปล่าไม่รู้เรืองเลยติดต่อคนส่งของก็ไม่ได้ไม่มีเบอร์ติดต่อคนส่งพัสดุด้วย,neg,ระยะเวลาขนส่ง
110,AUNNY, - 11/23/2021 13:54:34,โทรไม่ติด  ติดต่อคนส่งไม่ได้  ส่งของช้ามาก  ที่แย่ที่สุดคือ ตีของกลับเอง ทั้งๆที่คนส่งยังมาไม่ถึงบ้านเลย  บางครั้งให้เราขับรถออกไปรับเอง ด้วยข้ออ้างที่ว่า  เขาขับรถเลยบ้านผู้รับไปแล้ว   เอ้า คุณผิดเอง  คุณต้องมาส่งให้ถึงสิ  เสียค่าส่งไปแล้วนะ  แย่มากๆ  บริษัทแบบนี้ แย่โครตๆครับ ในเมื่อคุณทำงานแล้ว  เราเสียค่าส่งแล้ว >> คุณ ต้อง ส่ง ถึง บ้าน ตาม ที่ อยู่ ให้ถึง ที่ เข้า ใจ ด้วย นะ ครับ<<,neg,ระยะเวลาขนส่ง
117,จักรี, - 10/31/2021 8:14:43,มึงจะลีลาเพื่อ ของกูไม่คืบหน้าเลยขนส่งเหี้ยอะไรมีแต่พนักงานกับผู้จัดการโง่ๆรึไงวะ มึงยุบไปเลยนะบริษัท Flashเหี้ยไรเนี่ย มึงยุบให้้หายไปจากโลกนี้เลยนะไอเวรจัญไร,neg,ระยะเวลาขนส่ง
119,เย็ดแม่, - 10/16/2021 22:58:49,โทมาหาสองสายไม่ใด้รับมันตีสินค้ากลับเลยมันไม่คิดว่าเค้าทำงานยุมั้งเหอะเย็ดแม่แฟลชบางขันจ.นครศรีฯ,neg,ระยะเวลาขนส่ง
120,ช้ามากก , - 10/16/2021 13:13:20,ห่วยมากก เบอร์ก็ติดต่อไม่ได้ แค่ปราจีนบุรี มากบินทร์บุรี ใช้เวลานานนมากก ล่าช้า พนักงานไม่รับสาย แย่,neg,ระยะเวลาขนส่ง
121,วาเลนดา, - 10/15/2021 19:16:19,พัสดุอ้อมมากเลยค่ะ ส่งจากบางใหญ่ ปลายทางอยู่นนทบุรีเหมือนกันพื้นที่ไม่ห่างกันมาก แต่สินค้าจากบางใหญ่ ไปวังน้อย จากวังน้อยมาบางเสาธง ตอนนี้ยังไม่ได้รับของเลยค่ะช้ายิ่งกว่าเดิม สิ่งของตรงนั้นเป็นสิ่งจำเป็นมากที่ต้องใช้ในวันถัดไป ถ้าเป็นแบบนี้จะรับผิดชอบยังไงคะ,neg,ระยะเวลาขนส่ง
122,พระคมน์ ขนฺติวโร, - 10/15/2021 13:21:16,"สินค้าที่ส่งจากต.ลำโพ และอ.บางบัวทอง จ.นนทบุรี ทำไมต้องย้อนไปต่างจังหวัดก่อนแล้วมา
กทม.บางเสาธงแล้วจึงมาสาขาบางใหญ่
นนทบุรี จ.เเดียวกัน 
   นนทบุรี สู่นนทบุรี
แต่ทำไม่อัอมจังหวัดล่ะ 
ศูนย์รับสินค้าในจ.นนทบุรีไม่มีหรือ",neg,ระยะเวลาขนส่ง
124,นุก, - 10/10/2021 18:22:05,ส่งของวันอาทิตย์ตั้งแต่เช้า พอมาเช็คเลขพัสดุพัสดุยังไม่ไปไหนพอโทรสอบถามบอกว่าส่งของไม่ทัน คือไรถ้าของเสียหายจะทำยังไง บอกลูกค้าไว้แล้วว่าไม่เกิน 3 วันได้ ต้องได้กลับไปบอกลูกค้าอีกทีว่าของอาจจะล่าช้ากว่านี้แล้วลูกค้าจะเชื่อมั่นได้ยังไงเปลี่ยนไปเปลี่ยนมา,neg,ระยะเวลาขนส่ง
127,พล, - 9/26/2021 21:05:51,ของส่งมาจะถึงอยู่แล้วห่างแค่ไม่กี่กิโลจะตีกลับไปศูนย์วังน้ยเพื่ออะไร ที่อยู่เดิมบริาัทอื่นก็ส่งมาเป็นร้อยรอบ,neg,ระยะเวลาขนส่ง
128,ไม่พอใจ, - 9/24/2021 16:41:14,"ของส่งจากสายไหมมาสายไหม ตั้งแต่วันอังคารจนวันนี้วันศุกร์ยังไม่นำส่งผู้ส่งกับคนรับอยู่ห่างกันไม่ถึง 20 กิโลเมตร
แต่กลับส่งของย้อนกลับไปสาขาวังน้อยเพื่อ",neg,ระยะเวลาขนส่ง
129,อรพันธ์, - 9/22/2021 18:58:43,ขึ้นสถานะว่ารับพัสดุแล้ว ผ่านมา 3 วันยังไม่ได้รับการติดต่อใดๆ เลย ไม่มีการโทรแจ้งก่อนส่งพัสดุด้วย สรุปแล้วคืออะไรกัน ควรใส่เบอร์โทรให้ติดต่อพนักงานนำส่งด้วย ไม่ใช้โชว์แค่ 3 ตัวหน้ากับ 3 ตัวหลัง,neg,ระยะเวลาขนส่ง
130,มนัส, - 9/22/2021 13:43:29,ส่งของช้ามากครับเดี๋ยวนี้,neg,ระยะเวลาขนส่ง
131,แสงเทียน, - 9/19/2021 13:43:59,สั่งสินค้าไป ของที่จำเป็นต้องใช้ สั่งได้จำนวนจำกัด รอๆๆสุดท้ายเช็คสถานะ บอกรับแล้ว รับเองด้วย เลขTH01471V5HCA7B ของจะส่งต่อไห้ทางบ้าน เสียความรู้สึกคะ แล้วแจ้งใครได้ ตามกับใคร เงีบยคะ,neg,ระยะเวลาขนส่ง
133,วรรณนิษา, - 9/18/2021 8:07:59,ถามจริงเถอะจากโคราชมาอยุธยามันไกลขนาดนั้นเลยหรอคะส่งของวนไปวนมารอมา4วันแล้วยังไม่ถึงปรับปรุงเถอะคับ,neg,ระยะเวลาขนส่ง
134,Sarttr.khurasee, - 9/17/2021 17:23:00,"ของผมมาถึงตั้ง2วันแล้วทำไมถึงไม่มาส่งหัยสักทีช้ามาก

ถ้าล่าช้าแบบนี้มาถึงผทจะหัยตีของกลับเลย..",neg,ระยะเวลาขนส่ง
138,จักรินทร์ จันทวัต, - 9/15/2021 16:09:54,ส่งของช้า ของมาถึงไม่ส่งของ โทรไปไม่รับ ไม่มีความรับผิดชอบ,neg,ระยะเวลาขนส่ง
144,อลงกรณ์, - 9/10/2021 10:33:30,ส่งของช้า,neg,ระยะเวลาขนส่ง
146,สมถุ๋ยลุยสวน, - 9/9/2021 18:23:29,ส่งช้ากล่องยับหมด,neg,ระยะเวลาขนส่ง
149,สุพัตรา, - 9/7/2021 19:29:24,ส่งช้า,neg,ระยะเวลาขนส่ง
155,วนิดา  ประจักษ์จิตร, - 9/7/2021 10:52:34,คือส่งของล้าช้ามากคะ,neg,ระยะเวลาขนส่ง
156,กฤติยา สุดตาชาติ, - 9/7/2021 10:41:40,ส่งช้าไปนิด,neg,ระยะเวลาขนส่ง
162,-, - 9/6/2021 23:44:11,ขึ้นส่งของวันนี้  แต่เอาของกลับคลัง ไม่จ่ายของ,neg,ระยะเวลาขนส่ง
164,นาย, - 9/6/2021 15:13:39,ส่งช้ามากกกกกกกกก,neg,ระยะเวลาขนส่ง
167,นก, - 9/6/2021 11:04:34,ส่งของช้า-ของมาถึงไม่ยอมนำส่ง,neg,ระยะเวลาขนส่ง
170,น.ส.สุกัญญา มีศิล, - 9/6/2021 8:43:12,ล่าช้ามาก,neg,ระยะเวลาขนส่ง
179,วรัญญา ชายวิชัย, - 9/4/2021 8:46:34,ส่งของช้า ไม่ได้บอกปฎิเสธรับของก็ขึ้นปฏิเสธรับของ,neg,ระยะเวลาขนส่ง
184,สมบัติธูปจีน, - 9/3/2021 15:25:18,การจัดส่งจากบางพลีถึงพิมลราชใช้เวลานานคับ,neg,ระยะเวลาขนส่ง
187,อิ๊ฟ, - 9/3/2021 8:53:36,ส่งตั้งแต่31 กรุงเทพชลบุรี ส่งวนไปวนมา เมื่อไหร่จะถึงชลบุรี แย่มาก4วันแล้ว ของยังยุบางพลี  วนไปมาทำไม วังน้อย บางพลี กรุงเทพ วน4วันไปมา,neg,ระยะเวลาขนส่ง
188,t, - 9/3/2021 8:22:29,ของส่งจากพญาไท ทำไมต้องวนรอบโลกไปบางพลี วังน้อย,neg,ระยะเวลาขนส่ง
190,......., - 9/3/2021 6:20:13,ส่งช้ามาก,neg,ระยะเวลาขนส่ง
195,เกล, - 9/2/2021 20:22:00,หาพัสดุไม่เจอ ส่งล่าช้า,neg,ระยะเวลาขนส่ง
196,น้อย, - 9/2/2021 20:05:29,ส่งวนไปวนมา,neg,ระยะเวลาขนส่ง
198,จินดา  นครไทย, - 9/2/2021 17:14:05,โดยปกติ สินค้าส่งวันนี้พรุ่งนี้ได้รับ แต่รอบนี้ ส่งวันนี้ มะรืนได้รับสินค้า ช้านิดหน่อย,neg,ระยะเวลาขนส่ง
199,ผู้ส่ง, - 9/2/2021 15:43:47,ช้ามาก..อ้อมไปอ้อมมา,neg,ระยะเวลาขนส่ง
217,ไก่, - 8/31/2021 15:23:26,ล่าช้ามาก ของถึงหน่วยงานแต่ก็ยังนำไปแจกจำหน่าย ยังเก็บสินค้าไว้อีกวันเกือบสองวันครึ่ง ดีนะทีของยังไม่เสียหายมาก หวังว่าครั้งนี้คงจะไม่เป็นแบบนั้นอีกนะคะ...ของมากึงแล้วจำหน่ายจ่ายแจกไปเลยค่ะ กรุณาอย่าดองของไว้อีกนะคะ (มีหลักฐานของการส่งครังที่แล้วค่ะ),neg,ระยะเวลาขนส่ง
218,ช้ามา, - 8/31/2021 14:12:51,ช้ามา,neg,ระยะเวลาขนส่ง
233,A, - 8/30/2021 22:52:46,ไม่มีใครติดต่อมาเลย รอหลายวันแล้ว,neg,ระยะเวลาขนส่ง
235,เอิท, - 8/30/2021 16:10:46,ส่งช้ามาก,neg,ระยะเวลาขนส่ง
238,ฟา, - 8/30/2021 14:45:06,่ส่งของช้ามากลูกค้าต้องรอของรอเป็นอาทิตย์แค่ของไม่กี่ชิ้นทำให้ของเสียหาย,neg,ระยะเวลาขนส่ง
245,วิภารัตน์ สายทอง, - 8/29/2021 15:19:43,ช้ามาก โทรติดต่อไม่ได้ แย่มาก,neg,ระยะเวลาขนส่ง
252,อานีสา ดือราโพ, - 8/28/2021 10:07:19,ส่งในอำเภอเดียวกันใช้เวลาตั้ง5วัน ครั้งเดียวจบน่ะแฟลช,neg,ระยะเวลาขนส่ง
260,พัฒนา, - 8/27/2021 17:02:03,ส่งของโคตรรรช้ามาเลย,neg,ระยะเวลาขนส่ง
261,กิตกูร, - 8/27/2021 16:22:26,ส่งช้ามากต้องใช้เวลารอถึง 30 วัน,neg,ระยะเวลาขนส่ง
265,เอ, - 8/27/2021 14:08:44,ขนส่งช้ามากกกกกกก,neg,ระยะเวลาขนส่ง
266,ปวีณา ศรีสวัสดิ์, - 8/27/2021 10:36:03,"ปกติ ไม่เคยช้าขนาดนี้เลย ปลายทางส่งให้ตั้งแต่วันจันทร์
นี่วันศุกร์แล้ว ของยังไม่มาเลย",neg,ระยะเวลาขนส่ง
267,ปิยวรรณ, - 8/27/2021 9:44:57,การจัดส่งค่อนข้างล่าช้ามากค่ะ  จัดส่งภายในจังหวัดเดียวกัน คนละอำเภอ ใช้เวลาเกิน 3 จัดส่งตั้งแต่วันที่ 24/08/2021 เช็คสถานะปัจจุบัน ของยังส่งไม่ถึงผู้รับเลยค่ะ TH03041S5HHZ9D สามารถติดต่อเจ้าหน้าที่ท่านใดได้บ้างค่ะ,neg,ระยะเวลาขนส่ง
271,จันทร์ฉาย จันทะลือ, - 8/26/2021 20:00:43,"ดูในระบบว่ากำลังจัดส่ง พอวันนี้ตกเย็นดูในระบบบอกเอาไปเก็บที่คลัง จะจัดส่งอักครั้ง คืออะไร ไม่มีโทรศัพท์ติดต่อมาเลย
ติดต่อไม่ได้แล้วตีสินค้ากลับจะไม่ว่าเลย แย่มากค่ะ",neg,ระยะเวลาขนส่ง
273,ต่าย, - 8/26/2021 15:28:00,ขนส่งช้ามาก,neg,ระยะเวลาขนส่ง
283,สุพัตรา, - 8/25/2021 14:39:39,รอของ7 วันแล้วยังไม่ได้รับ เชคเลขก็ไม่ได้,neg,ระยะเวลาขนส่ง
285,นานา, - 8/25/2021 13:19:47,ส่งสินค้าช้ามากค่า,neg,ระยะเวลาขนส่ง
289,สมเจตน์, - 8/25/2021 12:01:05,จัดส่งสินค้าช้ามากๆ ณ เวลานี้ ยังไม่ได้รับ,neg,ระยะเวลาขนส่ง
317,เสือกอีส้ส, - 8/22/2021 12:11:24,ส่งช้าเปตรแบบนี้ปิดตะอย่าเปิดส่งเปรตอยู่คนรอเค้าก็รีบใช้นะ อีพวกพนังงานตัวไหนขี้คานทำงานออกเปตรให้หมดสะตะอีควาย????,neg,ระยะเวลาขนส่ง
319,สุพัตรา อ่ำจำรูญ, - 8/22/2021 9:59:42,ช้า,neg,ระยะเวลาขนส่ง
325,นิด, - 8/21/2021 14:46:56,ช้ามากๆ,neg,ระยะเวลาขนส่ง
332,Fox, - 8/20/2021 2:05:22,มาช้าค่ะโทรมาเเล้วกว่าจะมาช้ามากค่ะ,neg,ระยะเวลาขนส่ง
337,ชัยณรงค์, - 8/19/2021 9:54:46,ส่งล้าช้ามาก,neg,ระยะเวลาขนส่ง
341,เจนจิรา ผาจันดา, - 8/18/2021 17:27:12,ห่วยแตกมาก ล่าช้ามาก ดองพัสดุ,neg,ระยะเวลาขนส่ง
346,คนสวย, - 8/18/2021 12:30:14,ส่งช้า,neg,ระยะเวลาขนส่ง
356,ลักขณา, - 8/17/2021 12:30:02,พิกัดเดินทางของสินค้าช้า,neg,ระยะเวลาขนส่ง
358,แพท, - 8/17/2021 10:42:20,ส่งช้ารอของนานโครตนาน,neg,ระยะเวลาขนส่ง
361,ช้าจัง, - 8/16/2021 19:31:34,ของสั่งนานแล้วยังไม่ถึง,neg,ระยะเวลาขนส่ง
372,อ๋อมแอ็ม, - 8/14/2021 14:29:58,ส่งไม่ค่อยตรงเวลาเท่าไร,neg,ระยะเวลาขนส่ง
377,นภาพร, - 8/14/2021 7:50:29,"ช้ามากไม่รู้จะวิ่งไปวิ่งกลับขอนแก่น - โคราชทำไมให้เสียเวลา
ปลายทางอยู่แค่จังหวัดเลย ถึงศูนย์ขอนแก่นแล้วก็ปลายทางเลยก็ได้คนรีบใช้ก็รีบใช้ ? อย่างว่าอะไรก็ตามระบบแต่แบบนี้ก็ไม่ไหว",neg,ระยะเวลาขนส่ง
379,สุชา, - 8/13/2021 18:37:56,ถึงสถานีปลายทางแล้ว แต่ยังไม่ส่งของเลย,neg,ระยะเวลาขนส่ง
381,สิรามล, - 8/13/2021 15:51:09,ช้ามากกกกกกกกกกกกกกกกกกกก(ก.ไก่ล้านตัว),neg,ระยะเวลาขนส่ง
384,พิสุทธิ์ ถิ่นทวี, - 8/13/2021 12:07:22,ช้ามากกกกกกก..,neg,ระยะเวลาขนส่ง
385,นายพิสุทธิ์ ถิ่นทวี, - 8/13/2021 12:06:09,ช่วยปรับปรุง..ส่งล่าช้ามาก..จากฉะเชิงเทรามาชลบุรีใช้ระยะเวลาส่ง6วัน,neg,ระยะเวลาขนส่ง
386,มิ้นท์, - 8/13/2021 11:31:30,ช้ามาก ช้าไปหมด,neg,ระยะเวลาขนส่ง
390,สโรชา พันธ์พูล, - 8/12/2021 17:15:31,ของส่งตั้งแต่วันที่6จนตอนนี้วันที่12ส่งจากระยองไปชลจำเปนที่ต้องใช้เวลาเปนอาทิตเรยหรอ ทำงานอะไรแบบนี้ขนส่งนี้ส่งมาตั้งนานม่เคยเจอเอาของไปดองใว้ม่ส่งเสียความรุ้สึกที่สุด แย่มากกกกกกกกกกกกกกก,neg,ระยะเวลาขนส่ง
396,Thankon, - 8/9/2021 13:02:24,ส่งช้าจัดของเป็นอาทิตย์จากแค่ปทุมมาลาดกระบังในกทมเหมือนกันนานไรขนาดนั้นวนแล้ววนอีกส่งวนทําไมงงไม่ได้ไปให้ส่งฟรีนะเสียค่าส่งควรดีกว่านี่,neg,ระยะเวลาขนส่ง
397,นาว, - 8/9/2021 12:20:16,แย่ ส่งช้า สั่งผลไม้ไป จะ10 วันละของยังไม่ได้ป่านนี้ก็น่าแล้วค่,neg,ระยะเวลาขนส่ง
404,ปรายุต โอชา, - 8/6/2021 17:01:31,ช้า /มาถึงแล้วไม่โทรบอก,neg,ระยะเวลาขนส่ง
410,กล้วย, - 8/5/2021 16:02:40,ส่งของช้ามาก ไม่รู้จะอ้อมโลกไปไหน,neg,ระยะเวลาขนส่ง
411,นิอร, - 8/5/2021 14:08:23,ช้าเกินไป,neg,ระยะเวลาขนส่ง
416,OOH, - 8/4/2021 21:53:06,ของยังไม่ถึงเลยตั้งแต่กลางเดือนที่แล้ว..ช้ามากๆแต่ก่อนไม่เคยช้าแย่มาก.,neg,ระยะเวลาขนส่ง
420,., - 8/4/2021 12:04:31,ส่งช้ามากเลยคะ,neg,ระยะเวลาขนส่ง
426,โอเปิ้ล, - 8/2/2021 15:41:56,แย่มากค่ะ พัสดุถึงสาขาพานทอง ชลบุรีตั้งแต่เมื่อวาน 1/8/64 แล้วไม่มีการอัพเดทอะไรต่อเลย แบบนี้ลูกค้าปลายทางเสียหายนะคะ สมควรจะรับผิดชอบยังไง,neg,ระยะเวลาขนส่ง
431,ใครก็ได้, - 8/2/2021 0:56:21,ห่วยพาสินค้าไปดอง,neg,ระยะเวลาขนส่ง
433,กำภู ด้วงเจริญ, - 8/1/2021 15:10:14,ส่งช้าไปนะ,neg,ระยะเวลาขนส่ง
437,เจ้าของพัสดุนี่แหละค่ะ, - 7/31/2021 13:35:08,แย่มาก ช้ามาก สินค้าส่งเข้าศูนย์อนุฯเเล้ว บ้านเราก็อยู่ใกล้ๆ พออีกวัน เอ้า! ส่งไปศูนย์บางพลี ? คือต้องการอะไรหรอคะ ส่งไปส่งมางี้ เพราะไม่มีคนส่งหรืออะไร ล่าช้าไม่ว่า แต่อยากให้ของไปเที่ยวเล่นหรอ งง,neg,ระยะเวลาขนส่ง
441,สวย, - 7/31/2021 8:55:08,คัดแยกช้าไปหน่อย,neg,ระยะเวลาขนส่ง
442,อินทิรา, - 7/30/2021 12:07:15,รอนานมาก,neg,ระยะเวลาขนส่ง
444,แพน, - 7/30/2021 10:55:38,นานไป ควรจัดการของให้ดีกว่านี้,neg,ระยะเวลาขนส่ง
447,f, - 7/30/2021 8:29:59,ช้ามาก,neg,ระยะเวลาขนส่ง
450,นายชิลล์, - 7/30/2021 7:27:25,การส่งพัสดุไม่เป็นไปตามที่ปลายทางต้องการ,neg,ระยะเวลาขนส่ง
451,นายชิลล์ , - 7/30/2021 7:25:53,ผู้บริหารเอกชน ทำงานอย่างเอกชน เพราะค่าบริการแบบเอกชน ต้องรวดเร็ว ไม่ใช้ใหรอสินค้า 12 วันแล้ว  ในการขนส่งสินค้ายังไม่ถึงผู้รับปลายทาง  เกิดเหตุควาเข้าแก้ไขตั้วแต่ต้น  ไม่ใช่ปล่อยบานปลายถึงมาแก้ไข,neg,ระยะเวลาขนส่ง
452,มิ้น, - 7/29/2021 17:37:38,ช้ามากแย่,neg,ระยะเวลาขนส่ง
453,จิราภา, - 7/29/2021 16:49:18,นานมาก ไม่แจ้งด้วย,neg,ระยะเวลาขนส่ง
458,Jirat, - 7/28/2021 23:22:32,ส่งช้ามาก,neg,ระยะเวลาขนส่ง
460,วรพงษ์, - 7/28/2021 10:29:45,ช้ามาก,neg,ระยะเวลาขนส่ง
462,กัลยา, - 7/28/2021 8:45:40,สินค้าส่งถึงผู้รับช้ามากคะ,neg,ระยะเวลาขนส่ง
465,อาทิตยา? แสงงาม, - 7/27/2021 16:16:33,รอของนานมากแล้วค่ะ? เข้าระบบตั้งแต่วันที่19? อยากทราบว่าจะออกจากวังน้อยอีกนานไหมค่ะ,neg,ระยะเวลาขนส่ง
468,คนสวย, - 7/27/2021 12:03:32,ช้าโครต,neg,ระยะเวลาขนส่ง
472,ภูษณิศา, - 7/27/2021 9:10:45,ช้ามาก,neg,ระยะเวลาขนส่ง
473,มาย, - 7/27/2021 1:36:41,นานม๊ากกกกกก,neg,ระยะเวลาขนส่ง
477,ผู้รับ, - 7/26/2021 18:00:35,ล้าช้ามากๆๆๆๆๆ,neg,ระยะเวลาขนส่ง
479,สุกานดา  รอดเม่น, - 7/26/2021 17:07:48,ของส่งไปตั้งแต่24หลายวันแล้วรบกวนช่วยส่งต่อด้วยค่ะ ของเสียหายใครรับผิดชอบค่ะ,neg,ระยะเวลาขนส่ง
480,แคร์, - 7/26/2021 14:52:01,ของค้าง9วันแล้วค่ะจากวังน้อย,neg,ระยะเวลาขนส่ง
486,มิ้น, - 7/26/2021 7:54:16,ช้ามาก,neg,ระยะเวลาขนส่ง
487,นพณัช, - 7/26/2021 5:38:42,ล่าช้ามาก ไม่ได้รับการแก้ไข จัดการไม่ได้ทำอะไรกันอยู่คะ,neg,ระยะเวลาขนส่ง
488,ลีโอ, - 7/26/2021 1:41:51,รอของมาวันนี้ครบ10วันล่ะของยังไม่เคลื่อนที่เลยแน่มากๆไครเป็นเหมือนกันบ้างคับ,neg,ระยะเวลาขนส่ง
491,บีม, - 7/25/2021 18:57:42,เร่งดำเนินการเข้าใจนะ แต่เวลาอยากจะติดต่อไรก้อไม่ได้ ไม่สามารถรุ้เลยว่าจะจัดส่งเมื่อไหร่  จะเป้นเดือนแล้วด้วยค่ะ,neg,ระยะเวลาขนส่ง
493,Nuu, - 7/25/2021 15:40:29,นานมากเลยค่ะ,neg,ระยะเวลาขนส่ง
495,S, - 7/25/2021 11:31:55,ล่าช้ามากๆ ควรมีวิธีแก้ไขในช่วงวิกฤตแบบนี้,neg,ระยะเวลาขนส่ง
496,ภัทราภรณ์, - 7/25/2021 9:44:00,ส่งช้ามากค่ะ ส่วนมาก,neg,ระยะเวลาขนส่ง
497,33, - 7/24/2021 23:57:06,รอนานมาก,neg,ระยะเวลาขนส่ง
500,ไกรฤกษ์, - 7/24/2021 16:58:09,รอของนานมาก,neg,ระยะเวลาขนส่ง
513,บัณฑิต, - 7/23/2021 16:57:01,ยังได้รับของเลย ส่งมาตั้ง5-6 วันแล้ว,neg,ระยะเวลาขนส่ง
514,บัณฑิต, - 7/23/2021 16:55:36,ของส่งมาตั้งวันอาทิตย์ยังไม่ได้รับเลย เศร้า,neg,ระยะเวลาขนส่ง
515,ชาย, - 7/23/2021 15:59:14,ล่าช้า,neg,ระยะเวลาขนส่ง
517,กรวิท, - 7/23/2021 15:34:20,โคตรช้าาาาาาาาาาาาาาาาาาาาาา โคตรห่วยยยยยยยยยยยยยยยยยยยยยยยยย เอาคำติชม อย่าเรียกติชม ด่าาาาา ไปปรับปรุงบ้างนะขอร้องงงงงงงง ขอบคุณครับ,neg,ระยะเวลาขนส่ง
519,pussadee, - 7/23/2021 14:14:27,ช้าไปนิดนึงค่ะ,neg,ระยะเวลาขนส่ง
521,ธีร์วรา, - 7/23/2021 11:03:41,ช้ามาก,neg,ระยะเวลาขนส่ง
526,เบื่อ, - 7/22/2021 21:42:28,ทำแบบนี้ไม่ได้นะคะดองของไว้แม่ค้าพ่อค้าที่เขาลงทุนจ่ายตังแล้วเขาเดือดร้อน,neg,ระยะเวลาขนส่ง
527,เบ็ญจพร, - 7/22/2021 21:35:19,ช้า,neg,ระยะเวลาขนส่ง
528,JJJ, - 7/22/2021 19:04:18,ช้ามาก,neg,ระยะเวลาขนส่ง
530,พิมพ์ชนก, - 7/22/2021 16:43:40,ส่งช้ามากไม่อัพเดทใหม่,neg,ระยะเวลาขนส่ง
531,เสาวลักษณ์, - 7/22/2021 15:12:42,คุณขนส่งช้ามากสี่วันเอกสารยังไม่ถึงเลย,neg,ระยะเวลาขนส่ง
534,.., - 7/22/2021 13:35:04,ช้ามาก...แก้ปันหากันน่อย,neg,ระยะเวลาขนส่ง
535,วิชาญ, - 7/22/2021 12:50:20,ยังไม่รับพัสดุนานมากแล้ว,neg,ระยะเวลาขนส่ง
536,เอมมี่, - 7/22/2021 12:16:02,ช้า,neg,ระยะเวลาขนส่ง
537,ศิริรัตน์, - 7/22/2021 10:49:18,ส่งผลไม้ 5 วันแล้วของยังยุวังน้อยที่เดิม ใครจะรับผิดชอบ นี่เสียทั้งลูกค้าเสียทั้งเงิน,neg,ระยะเวลาขนส่ง
541,วิน, - 7/21/2021 20:00:22,นานเกินไปนะ ส่งของ13 วันนี้วันที่21 ยังอยู่ในระหว่าขนส่ง หรือติด ปัญหาทางใดก็น่าจะแจ้งลูกค้ากันบ้างนะครับ,neg,ระยะเวลาขนส่ง
545,มด, - 7/21/2021 16:05:49,ส่งของช้ามากคะ,neg,ระยะเวลาขนส่ง
547,อาร์, - 7/21/2021 12:50:26,ไห้เขียนคำติชมได้เข้ามาอ่านบ้างป่ะ ถามจริง ของกูคงจะเน่าหมดล่ะ,neg,ระยะเวลาขนส่ง
548,กันต์, - 7/21/2021 12:27:56,ต้นไม้กูแพงสัสนรก ถ้ามึงไม่ส่งของก็ปิดรับของ ไม่ใช่เอาไปดองไว้ ??,neg,ระยะเวลาขนส่ง
551,วธิดา สัมฤทธิ์, - 7/21/2021 9:01:55,ช้ามากๆๆๆๆๆๆ,neg,ระยะเวลาขนส่ง
554,สุชิรา  ไร่สูงเนิน, - 7/20/2021 23:21:58,ส่งของช้ามากกกกกกก เช็ควันที่ 18 กค. ถึงวังน้อย  แล้วไม่มีการเคลื่อนไหวของพัสดุอีกเลย จนวันที่ 20 กค. สถานะเหมือนเดิม นิ่ง ไม่มีการเคลื่อนไหว,neg,ระยะเวลาขนส่ง
555,นพวรรณ, - 7/20/2021 20:58:42,ห่วยและแย่ ของดองอยู่วังน้อยตั้งแต่ 16แล้วอ่ะ มันนานเกินไปไหม แล้วก็ไม่แจ้ง ควรบริหารจัดการให้มันดีกว่านี้ ไม่งั้นก็ปิดไปเลย ร้านค้าจะได้ส่ง บริษัทอื่น น่าเกียจมาก รอมาหลายวันแล้ว เซงค่ะ,neg,ระยะเวลาขนส่ง
556,ธีร์, - 7/20/2021 18:51:43,แย่มาก ระดับ 1 ยังไม่อยากจะให้เลย ควรจัดการการบริการในสถานการณ์ แบบนี้ให้ดีกว่านี้ ไม่ใช่พนักงานติดโควิท แล้ว ปล่อยให้ของที่ลูกค้าส่ง ค้างส่งให้ลูกค้าแบบนี้,neg,ระยะเวลาขนส่ง
557,ธีรศักดิ์, - 7/20/2021 18:47:38,ของค้างที่วังน้อย หลายวันละ ไม่จัดส่งให้สักที โทร ไม่มีใครรับ รู้ว่า มีพนักงานติด โควิท แต่ควรจะมีแนวทางการรับมือในสถานการ แบบนี้ ให้ดีกว่านี้ ห่วยมาก,neg,ระยะเวลาขนส่ง
559,นุสรา, - 7/20/2021 15:13:07,"สั่งของไปตั้งแต่วันที่15จนวันที่20 แล้วยังไม่ได้รับพัสดุเลย
แย่มาก เกิดปัญญาขึ้นที่ขนส่งก็ไม่มีเจ้าหน้าที่ติดต่อมา ต้องให้เราติดต่อไปเอง",neg,ระยะเวลาขนส่ง
561,ปรินทร  บุญชู, - 7/20/2021 14:50:56,แฟลชส่งช้ากว่าปกติ  ของรอนำเข้า  ช้ามาก,neg,ระยะเวลาขนส่ง
