Column1,Customer Name,Date,Reviews,คอลัมน์1,หัวข้อ
720,จันจิรา, - 8/18/2021 16:31:54,สั่งของตั้งแต่วันที่7/8 ยังไม่ได้รับของเลย,neg,ระยะเวลาขนส่ง
723,o, - 8/18/2021 15:48:06,ปัจจุบันยังไม่ได้รับพัสดุ ติดต่อพนักงานไม่ได้ แย่มาก,neg,ระยะเวลาขนส่ง
724,ไม่บอก, - 8/18/2021 15:47:17,ส่งช้ามาก คือรับของตั้งแต่16นี่18ยังไม่ได้ของ ละจะกำหนดทำส้นตีนไรว่าจะส่ง17 เช็คเลขก้ไม่บอกให้แน่ชัดว่าอยู่ตรงไหนๆ แย่มากแบบมากๆ ไม่ได้มีเวลามานั่งรอทุกวันเด้อ ปรับปรุงหน่อย ของก้ต้องรีบใช้ ละนี่ไม่มาส่งให้อีก เอาไรใช้ละจ้ะ ปรับปรุงด่วนเลย!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,neg,ระยะเวลาขนส่ง
725,มม, - 8/18/2021 15:44:41,พัสดุค้างเป็นเวลานานมาก ช่วยตรวจสอบพัสดุให้ด้วยค่ะ,neg,ระยะเวลาขนส่ง
728,นิรา, - 8/18/2021 14:31:45,ช้า,neg,ระยะเวลาขนส่ง
733,D, - 8/18/2021 12:01:11,ช้าไปมึง,neg,ระยะเวลาขนส่ง
736,ณัฐบงกช, - 8/18/2021 11:07:48,ส่งของนานมาก,neg,ระยะเวลาขนส่ง
739,สุจิตรา, - 8/18/2021 10:13:55,ส่งของช้ามาก,neg,ระยะเวลาขนส่ง
744,นิด, - 8/18/2021 9:17:35,ลาช้ามาก,neg,ระยะเวลาขนส่ง
752,วรวรรณ, - 8/17/2021 19:35:31,ของมาช้ามากค่ะจะเป็นอาทิตแล้วยังไม่ถึงเลยค่ะ,neg,ระยะเวลาขนส่ง
753,นันทวัน  สดใส, - 8/17/2021 19:16:30,ส่งช้ามากช่วงนี้,neg,ระยะเวลาขนส่ง
754,จันทร์จิรา นาคสุข, - 8/17/2021 17:35:14,ของช้ามากค่ะ ผ่านมาจะครบอาทิตย์แล้วของยังไม่ถึง ลูกต้องนั่งรอของทุกวันว่าเมื่อไหร่ของจะมา เสียความรู้สึกมากค่ะ,neg,ระยะเวลาขนส่ง
756,กิ๊ก, - 8/17/2021 16:13:59,ช้ามาก,neg,ระยะเวลาขนส่ง
757,fon, - 8/17/2021 15:35:39,ควรส่งของตามเวลาที่นัดไว้ ไม่ใช้ผลัดวันไปเรื่อยๆ,neg,ระยะเวลาขนส่ง
761,เอก, - 8/17/2021 13:28:00,ดองของไว้ทำไม ถ้าส่งไม่ได้ตามเวลาก็อย่าแจ้งวันที่คาดว่าจะส่งแต่ทำไม่ได้สิ เสียเวลาเสียความรู้สึกและเสียความเชื่อมั่น,neg,ระยะเวลาขนส่ง
763,ธวัชชัย, - 8/17/2021 12:29:39,ช้า,neg,ระยะเวลาขนส่ง
768,เมธาวิน, - 8/17/2021 11:35:23,ทำไมช้าจัง ส่งตั้งแต่วันที่ 12,neg,ระยะเวลาขนส่ง
770,บุศรา, - 8/17/2021 11:03:10,ส่งช้ามากกก,neg,ระยะเวลาขนส่ง
782,บูคอรี, - 8/17/2021 6:09:03,สงช้ามาก,neg,ระยะเวลาขนส่ง
793,ศรีสัจจะ, - 8/16/2021 16:46:40,ของล่าช้าเกินกำหนดมากๆ,neg,ระยะเวลาขนส่ง
795,ธนาพรรณ, - 8/16/2021 16:07:23,ควรจัดส่งให้เร็วกว่านี้เพราะรอของนานมาก ค่าส่งก้อแพง,neg,ระยะเวลาขนส่ง
796,ปัทมิกา พงศ์สูรย์มาส, - 8/16/2021 16:05:43,ไม่ส่งของตามกำหนดการ และติดตามพัสดุก็ไม่มีความคืบหน้า,neg,ระยะเวลาขนส่ง
797,สุนทรี, - 8/16/2021 15:35:41,ส่งช้ามากเลยผมรอของมานานล่ะกำหนดถึง16,neg,ระยะเวลาขนส่ง
800,ไอ, - 8/16/2021 15:25:16,ช้ามากกกกกกก,neg,ระยะเวลาขนส่ง
801,วรวุธ, - 8/16/2021 15:13:19,เข้ารับของศุลกากรช้ามาก,neg,ระยะเวลาขนส่ง
802,พงษ์พันธ์, - 8/16/2021 14:20:39,แย่มากถึงมากที่สุด ส่งของกินจากยะลา ตั้งแต่วันที่ 9 ส.ค ถึงกทม. วันที่ 11 ส.ค ดองไว้จนถึง 16 ยังไม่ส่งเลย ของเน่ากันพอดี,neg,ระยะเวลาขนส่ง
804,กาญจนาภรณ์, - 8/16/2021 13:46:24,ของบอกจากส่ง 13  แต่วันที่ 16 ยังไม่มาเลย ถามว่าจะได้วันไหนก็ตอบไม่ได้ ปรับปรุงเวลาให้ส่งให้ตรงทีนี้ กทม-กทม นะ  ปกติส่งตรงส่งเร็วพอช่วงโควิดรู้สึกส่งช้ามาก คนอยู่กทมไปต่างจังหวัดยังได้เร็วกว่าเลย,neg,ระยะเวลาขนส่ง
806,เสกสันต์ บุญธรรม, - 8/16/2021 13:28:16,ส่งของช้ามากกกกๆๆๆเป็นอาทิตย์แล้วไม่ขยับเลย,neg,ระยะเวลาขนส่ง
807,เสกสันต์ บุญธรรม, - 8/16/2021 13:26:53,ส่งของช้ามากกกกๆๆ เป็นอาทิตย์แล้วไม่ขยับเลย,neg,ระยะเวลาขนส่ง
810,Rinyaras, - 8/16/2021 12:27:29,นานมาก,neg,ระยะเวลาขนส่ง
813,ศุภญา สุวรรณวงศ์, - 8/16/2021 12:00:13,ยังไม่ได้รับสินค้าเลย สอบถามก็ไม่ได้ข้อมูลอะไร ได้ข้อมูลแค่ว่าอยู่ระหว่างการขนส่ง แต่ว่าเลยระยะเวลาที่จะได้รับสินค้ามานานแล้วนะ ไม่รู้ว่าจะได้สินค้าเมื่อไร ไม่สามารถรู้ได้เลย,neg,ระยะเวลาขนส่ง
814,คมสัน ประภาศิริรัตน์, - 8/16/2021 11:57:09,ซื้อพริกแกงจากสุราษฎร์ธานี ของส่งออกวันที่9-8-2564วันนี้16-8-2564พริกแกงคงบูดแล้วมัง เน่าอยู่ในKerry,neg,ระยะเวลาขนส่ง
815,นะโม, - 8/16/2021 11:13:28,ส่งของล่าช้า,neg,ระยะเวลาขนส่ง
819,Tk, - 8/16/2021 10:18:14,ไม่ตรงตามกำหนด,neg,ระยะเวลาขนส่ง
821,วิษณุ นุ่นนุ่ม, - 8/16/2021 10:02:06,ช้ามากๆๆ,neg,ระยะเวลาขนส่ง
823,568, - 8/16/2021 9:53:12,แย่มาก ส่งได้ไงจะ10วันล่ะของยังไม่ถึงเลย บายๆๆ,neg,ระยะเวลาขนส่ง
824,อรรถพล, - 8/16/2021 8:31:31,สั่งตั้งแต่นานยังไม่มาเลยวันที่กำหนดด้วยจะส่งของก่อนวันที่ 14 วันนี้วันที่ 16 ยังไม่ได้เลย,neg,ระยะเวลาขนส่ง
825,นิรันดร์, - 8/16/2021 8:26:56,ห่วยแตก ส่งของช้ามาก,neg,ระยะเวลาขนส่ง
837,ฟ้า, - 8/15/2021 15:56:39,ปลายทางจัดส่งช้ามาก รอของมา10วันแล้วยังไม่ได้ของ โทร 1217ไม่มีคนรับ,neg,ระยะเวลาขนส่ง
838,สุจินดา อาจวิชัย, - 8/15/2021 14:33:21,การขนส่งช้ามากๆๆๆๆๆๆ,neg,ระยะเวลาขนส่ง
840,ปาริชาต, - 8/15/2021 12:55:23,จัดส่งช้ามากๆ ของค้างทุกที่บางอย่าง7-8วันยังม่ได้รับเลย,neg,ระยะเวลาขนส่ง
843,นูรีฮัน, - 8/15/2021 11:33:02,สินค้าถึงชามากกกก,neg,ระยะเวลาขนส่ง
846,เบ็ญ, - 8/15/2021 11:01:02,ควรติดผู้รับหากส่งช้ามาก,neg,ระยะเวลาขนส่ง
847,-, - 8/15/2021 10:05:05,ไม่ส่งตามกำหนด ตรวจเช็คสถานะการสั่งขึ้นมาอยู่ที่กำลังขนส่งๆแต่ไม่ยอมส่งให้ แล้วไม่รับผิดชอบของที่ส่งด้วยว่าเกินกำหนดส่ง ห่วยแตกว่าจะไม่ด่าละ เคยไว้ใจในการส่งแต่นี่......บัดซบ ห่วยแตกแม่ง,neg,ระยะเวลาขนส่ง
854,เอ, - 8/14/2021 23:14:13,เริ่มสั่งที่ร้านวันที่6สิงหายุที่ศูนย์กระจายบางพลี10-15สิงหา ณ เวลานี่ไม่ขยับรวมเวลา8วันแล้วนานจนรับไม่ได้ขนส่งเจ้าอื่นสั่งทีหลัง2-3วันถึงกันหมดแล้วแย่จิงๆบริษัทคุน,neg,ระยะเวลาขนส่ง
856,ต้น, - 8/14/2021 19:36:17,ช้ามากไปตามก็แล้วยังเหมือนเดิม,neg,ระยะเวลาขนส่ง
859,ศรัญญา, - 8/14/2021 18:11:32,ของกูยังไม่ได้เลยค่ะ ส่งมาตั้งแต่30ก.ค. จนป่านนี้ 14ส.ค. ยังไม่ได้ห่าอะไรเลย โทรหาคลอเซนเตอร์ไม่สามารถติดต่อเหี้ยอะไรได้สักอย่าง กูเบื่อ,neg,ระยะเวลาขนส่ง
860,นางสาวอนุสรา ชื่นชูวิทย์, - 8/14/2021 18:09:32,ช้า,neg,ระยะเวลาขนส่ง
861,อรทัย, - 8/14/2021 18:00:22,ส่งของไม่ตรงตามกำหนดยังไม่ได้รับของ,neg,ระยะเวลาขนส่ง
862,ตามเช็คอินอยู่ที่เดิมมา4วันแล้วค่ะ, - 8/14/2021 17:58:15,"อัปเดตสถานะไม่เคลื่อนไหวเลย ของมาหยุดอยู่
ตั้งแต่วันที่10/8/64 จนถึงวันที่14/8/64 4คืนแล้ว จะรับผิดชอบค่าเสียหายหรือมั้ย",neg,ระยะเวลาขนส่ง
863,ประดับ ดวงดารา, - 8/14/2021 17:27:35,ช้ามากกก  สถานะที่ขึ้นไม่ตรงกับความเป็นจริง,neg,ระยะเวลาขนส่ง
865,ปิยะดา, - 8/14/2021 16:14:11,ส่งช้า,neg,ระยะเวลาขนส่ง
868,ต่อ, - 8/14/2021 15:51:21,ควรตรงต่อเวลานะครับ,neg,ระยะเวลาขนส่ง
870,มัสยา, - 8/14/2021 14:58:58,ช้ามากค่ะ,neg,ระยะเวลาขนส่ง
873,สงกรานต์, - 8/14/2021 14:51:47,ส่งช้าสังของพร้อมกัน3ชิ้นชนิดเดียวกันวันเดียวกันคนละชื่อ ของส่งช้ามาก ที่อยู่เดียวกันด้วย,neg,ระยะเวลาขนส่ง
874,กัญจนี เเก้วบังเกิด, - 8/14/2021 13:49:45,ช้ามากค่ะ ของไม่มาส่งซักที2วันเเล้ว ของมันจำเป็นต้องใช้พรุ่งนี้เเล้วด้วย คงต้องเลือกใช้บริการเคอรี่ถาวรเลยค่ะ เเย่มาก,neg,ระยะเวลาขนส่ง
875,ประกายฝน, - 8/14/2021 13:41:02,กำหนดส่งของวันที่ 7 แต่วันนี้วันที่ 14 แล้วยังไม่ได้ของเลยค่ะ,neg,ระยะเวลาขนส่ง
876,บวรทัต โชติสันเทียะ, - 8/14/2021 13:31:31,ส่งของตั้งแต่11 ไปขอนแก่น 14ยังไมาได้รับของเลย จะช้าอะไรหนักหนา,neg,ระยะเวลาขนส่ง
878,น้ำ, - 8/14/2021 12:26:48,สินค้าส่งตั้งแต่วันที่11จนถึงวันนี้ยังไม่ได้รับล่าช้ามาก,neg,ระยะเวลาขนส่ง
879,จุฑารัตน์, - 8/14/2021 11:41:50,ถ้ารุ้ว่าส่งของได้ช้าไท่ควรรับส่งของเสียให้ใครจะรับผิดชอบ,neg,ระยะเวลาขนส่ง
881,พลอยไพลิน จันทร์เพ็ง, - 8/14/2021 11:26:20,ช้ามากอาทิตย์นึงแล้วของยังไม่ได้ส่ง,neg,ระยะเวลาขนส่ง
883,พลอย, - 8/14/2021 10:32:10,ล่าช้ามากค่ะ,neg,ระยะเวลาขนส่ง
884,Kanokwan, - 8/14/2021 10:15:15,นานเกินไป,neg,ระยะเวลาขนส่ง
885,วรรณดี, - 8/14/2021 10:00:03,เริ้มช้า,neg,ระยะเวลาขนส่ง
887,ปา, - 8/14/2021 9:44:32,ดำเนินการส่งช้ามาก,neg,ระยะเวลาขนส่ง
891,นวพล, - 8/14/2021 7:41:55,ควรปรับปรุงสาขาบางปะกอกไม่ยอมส่งสินค้าตอนนี้ก็ยังไม่ได้เลย,neg,ระยะเวลาขนส่ง
900,นุชจรีย์, - 8/13/2021 20:24:33,ล่าช้ามากต้นทางแค่สมุทรปราการปลายทางปทุม11วันมาไม่ถึงสุดยอดจริงๆ,neg,ระยะเวลาขนส่ง
904,อัครพนธ์, - 8/13/2021 17:59:39,"บอกจะมาส่งพรุ่งนี้ๆ
มันหลายพรุ่งนี้แล้วนะ นี่ต้องอดหลับอดนอนรอเคอรี่โทรมา คนทำงานกะดึกก็เหนื่อยพอละ
ทีหลังอย่าพูดถ้าไม่มาส่งจริงๆ",neg,ระยะเวลาขนส่ง
907,ธวัชชัย, - 8/13/2021 16:33:01,ส่งช้ามากสงสัยจะเน่าแน่แน่,neg,ระยะเวลาขนส่ง
908,สุจิตรา, - 8/13/2021 16:32:08,ส่งช้ามาก,neg,ระยะเวลาขนส่ง
911,Pan, - 8/13/2021 15:53:56,ช้า,neg,ระยะเวลาขนส่ง
912,ธนกฤต, - 8/13/2021 15:18:31,ผ่านมา 4 วันสินค้ายังอยู่ที่สาขาที่ผู้ขายมาส่งอยู่เลย ไม่มีการขยับเปลี่ยนแปลงใดๆ สงสัยว่าสาขานี้จะอยู่นอกโลก,neg,ระยะเวลาขนส่ง
914,กรวิทย์, - 8/13/2021 15:00:42,ล้าช้า,neg,ระยะเวลาขนส่ง
915,แค็?ท?ลี?ยา?, - 8/13/2021 14:55:11,แย่มากค่ะการให้บริการ ขนส่งล่าช้ามากถึงมากที่สุด,neg,ระยะเวลาขนส่ง
927,พรวิชัย, - 8/13/2021 11:39:13,ล่าช้ามาก,neg,ระยะเวลาขนส่ง
936,วรกานต์, - 8/13/2021 7:08:44,เข้าใจว่าสถานการณ์ตอนนี้เป็นยังไง แต่ก็ช้าเกินไปอยู่ดีจะเป็นอาทิตย์แล้วของยังไม่ถึงเลย,neg,ระยะเวลาขนส่ง
944,Naow, - 8/12/2021 18:02:05,ช้ากว่าปกติ ไม่เห็นความเคลื่อนใหวในระบบติดตาม,neg,ระยะเวลาขนส่ง
946,ณัฐพงษ์, - 8/12/2021 16:27:48,ห่วยมากครับ ล่าช้าเลยกำหนดบริการไม่ดี,neg,ระยะเวลาขนส่ง
947,อัคราช, - 8/12/2021 16:24:22,ส่งของจากต้นทาง อ.กระบุรี จ.ระนอง วันที่ 7/8/64 วันี้ 12/8/64 ยังไม่ได้รับของ (อย่าอ้างว่าติดโควิด),neg,ระยะเวลาขนส่ง
949,ปอน, - 8/12/2021 16:09:13,นานมาก,neg,ระยะเวลาขนส่ง
954,ธีรภัทร์  เเดงสี, - 8/12/2021 13:03:07,ช้าไปหน่อย,neg,ระยะเวลาขนส่ง
955,พร, - 8/12/2021 12:53:54,สิ้นค้าเลยกำหนดรับนานมาก,neg,ระยะเวลาขนส่ง
956,ปุ๋ย, - 8/12/2021 12:47:10,กำหนดส่งสินค้า  9  ส.ค.  จนวันที่  12  ยังไมได้รับของเลย  เลยกำหนดมา  3  วันแล้วยังไม่มีวี่แววว่าของจะมาถึง,neg,ระยะเวลาขนส่ง
957,ปุ๋ย, - 8/12/2021 12:43:10,สินค้าส่งช้ากว่ากำหนด  ควรจัดส่งสินค้าตามที่กำหนดไว้,neg,ระยะเวลาขนส่ง
958,เติ้ล, - 8/12/2021 12:32:31,หลังๆมาส่งของโครตช้าครับ ติดตลาดแล้วจะทำยังไงก็ได้หรือไรครับ,neg,ระยะเวลาขนส่ง
959,มานพ, - 8/12/2021 11:56:17,โครดของโครดนาน บริษัทขนส่งหวยแตก,neg,ระยะเวลาขนส่ง
961,กิฟท์, - 8/12/2021 10:27:26,ร้านค้าส่งวันที่ 9/8 วันที่ 12/8 ของยังอยู่ที่นครศรีธรรมราช อันนี้ คือ 4 วันยังไม่ขยับเขยื่อนไปไหนเลย /หรืออาจจะเพิ่งเคยเห็นแบบส่งธรรมดา แต่ส่วนตัวก็คิดว่าทำงานช้ามาก 4 วันยังอยู่ในพื้นที่เดิม แย่ค่ะ,neg,ระยะเวลาขนส่ง
963,พิมพ์ชนก, - 8/12/2021 8:25:48,ส่งช้ามากๆๆๆๆๆๆๆๆค่ะ,neg,ระยะเวลาขนส่ง
964,พลอย, - 8/12/2021 7:42:24,ช้า ไม่มีเบอร์ติดต่อ,neg,ระยะเวลาขนส่ง
965,แอน, - 8/12/2021 6:07:56,ช้ามากของเน่าหมดแล้วววว,neg,ระยะเวลาขนส่ง
967,แจน, - 8/12/2021 1:27:28,ช้ามาก เคอรี่ส่งมาหลายวันแล้ว มากกว่า 3 วัน ห่วยจริง ของเน่าเสียหมด,neg,ระยะเวลาขนส่ง
988,ศิรินภา คำทอง, - 8/11/2021 12:42:48,ช้ามาก,neg,ระยะเวลาขนส่ง
993,Wanick, - 8/11/2021 11:35:30,ส่งของช้ามาก ต้นไม้จะตายก่อนสั่งไปตั้งแต่วันที่ 8 วันที่11 ยังไม่ได้ของ,neg,ระยะเวลาขนส่ง
994,คน, - 8/11/2021 11:23:55,สินค้ากำหนดส่งก็ไม่ส่ง คนรอก็รอผลไม้เน่ามาสองรอบละก็ให้อภัยไม่คิดว่าจะทำอีก,neg,ระยะเวลาขนส่ง
997,ธัญญา, - 8/11/2021 10:44:47,ส่งล่าช้า,neg,ระยะเวลาขนส่ง
999,ธัญญารัตน์, - 8/11/2021 10:24:05,ของค้างนานมากหลายวัน,neg,ระยะเวลาขนส่ง
1008,์Nach Collins, - 8/10/2021 17:09:30,ช้ามากค่ะ,neg,ระยะเวลาขนส่ง
1009,เล็ก, - 8/10/2021 17:04:34,ส่งของตั้งแต่วันที่ 7 สค. วันที่ 9โทรมานัดรับ บ่ายโมงถึงเย็นจะมาส่ง วันนี้วันที่ 10 ยังไม่เห็นเลย โทรไปไม่รับ ของเน่าแล้วค๊าาาา,neg,ระยะเวลาขนส่ง
1010,มิรา, - 8/10/2021 17:00:25,พัสดุมาถึงกรุงเทพตั้งแต่วันที่ 7/8/64 ทำไมถึงนำส่งลูกค้าล่าช้า และวินาทีนี้ก็ยังไม่ได้รับพัสดุอีก 10/07/64 16:59 น.,neg,ระยะเวลาขนส่ง
1016,ค่ายไก่ ส.รุ่งโรจน์, - 8/10/2021 14:43:34,การจัดส่งช้ามาก,neg,ระยะเวลาขนส่ง
1017,กันตพิชญ์ ส้มน่วม, - 8/10/2021 14:40:14,ได้ของช้ามาก,neg,ระยะเวลาขนส่ง
1018,ยุทธนา, - 8/10/2021 14:22:22,ของถึงอุทัยตั้งแต่8วันนี้10ยังไม่ได้ของ,neg,ระยะเวลาขนส่ง
1019,กฤษณี, - 8/10/2021 13:46:01,ส่งของล่าช้าป่านนี้ลูกค้าปลายทางยังไม่ได้รับของเลย3 วันแล้ว..แย่ๆๆ,neg,ระยะเวลาขนส่ง
1025,เบญจพร, - 8/10/2021 11:45:32,แย่มากของช้ายังไม่ได้รับเลย,neg,ระยะเวลาขนส่ง
1027,พัทราวดี, - 8/10/2021 11:17:23,พัสดุมานอนกองที่สุโขทัยหลายวันแล้ว เมือไรจะส่งถึงบ้านคะ,neg,ระยะเวลาขนส่ง
1029,อมรเทพ, - 8/10/2021 10:45:45,คือถ้ามันส่งของช้าขนาดนี้ที่แจ้งคนส่งต้นสายหน่อยจะไปส่งจับเจ้าอื่นไม่ตามก่อของก่อยังอยู่ที่เดิมเออดี,neg,ระยะเวลาขนส่ง
1030,ภัควี, - 8/10/2021 10:16:53,พัสดุส่งช้ามาก ติดต่อไม่ได้,neg,ระยะเวลาขนส่ง
1032,กมลวรรณ, - 8/10/2021 9:23:17,6วันแล้วของยังไม่ถึง ผลไม้ แล้วบอกรับส่งผลไม้ทำไม,neg,ระยะเวลาขนส่ง
1040,อาทิตยา  ยงศาริ, - 8/9/2021 14:17:00,ทำไมส่งของช้าจังค่ะ..รอของนานมาก,neg,ระยะเวลาขนส่ง
1043,สมบัติ, - 8/9/2021 12:48:55,ช้ามาก อ้อมโลก,neg,ระยะเวลาขนส่ง
1044,วัฒนา? เจริญ, - 8/9/2021 12:47:06,ส่งของใม่ตรงตามวันเวลา,neg,ระยะเวลาขนส่ง
1054,ปราณี พัฒนเอกวงศ์, - 8/9/2021 9:53:34,ผลไม้คุณต้องส่งเร็วๆค่ะของเสียหาย,neg,ระยะเวลาขนส่ง
1059,มานพ, - 8/9/2021 7:35:24,ทำไมช้าจัง,neg,ระยะเวลาขนส่ง
1062,Victoria , - 8/6/2021 20:26:04,ช้ามาก,neg,ระยะเวลาขนส่ง
1067,สุรีย์พร มาตะยา, - 8/6/2021 17:00:29,"ส่งช้ามากบอดจะได้รับของวันที่5 วันนี้ก็วันที่6ยังไม่ได้อีก
พรุ่งนี้ก็จะวันที่7ละจะได้มั้ยคะพรุ่งนี้",neg,ระยะเวลาขนส่ง
1068,กัญญา, - 8/6/2021 16:49:29,ส่งพัสดุล่าช้ามาก,neg,ระยะเวลาขนส่ง
1070,พรปวีณ์, - 8/6/2021 15:46:20,ส่งช้ามาก,neg,ระยะเวลาขนส่ง
1071,พรปวีณ์, - 8/6/2021 15:46:05,ส่งช้ามาก,neg,ระยะเวลาขนส่ง
1072,ศิริลักษณ์, - 8/6/2021 15:45:58,ส่งช้าจัง,neg,ระยะเวลาขนส่ง
1073,สุรีย์, - 8/6/2021 15:17:10,สั่งของมากจ.ตากเป็นอโวคาโด้ของมาถึงชลบุรีตั้งแต่วันที5/8/64 รอแล้วรอเล่าเช็คแล้วเช็คอีกของมาถึงแต่เมื่อวานแต่ไม่ถึงมือผู้รับไม่ทราบว่าด้วยเหตุผลประการใดตังค์โอนจ่ายแล้วเรียบร้อยแต่ไม่เป็นไรหรอกครับจะได้รู้ว่าบริษัทไหนควรใช้บริการขอขอบคุณครับ,neg,ระยะเวลาขนส่ง
1078,abc, - 8/6/2021 11:43:00,ช้าเกินกำหนด,neg,ระยะเวลาขนส่ง
1088,พิม, - 8/5/2021 16:08:20,ส่งพัสดุล่าช้ามากๆ เกินกำหนดส่งมาหลายวันมาก แย่สุดๆ,neg,ระยะเวลาขนส่ง
1089,ศกลวรรณ, - 8/5/2021 16:05:58,หากทางเคอรี่ส่งสินค้าล่าช้าเกินกว่ากำหนดควรแจ้งให้ลูกค้าทราบ แต่ควรเพิ่มพนักงานรับโทรศัพท์ด้วยค่ะ เพราะไม่สามารถติดต่อ call center ได้เลยสักสายเดียว สินค้ามาช้า ทางผู้ส่งผู้รับเกิดความเสียหาย มาช้าไม่ว่ากันแจ้งควรแจ้งให้ทราบด้วย ว่าช้าเพราะอะไร หรือบอกมาเลยว่าเนื่องจากโควิดทำให้เกิดความล่า อาจจะส่งให้ได้ภายในวันที่นี่ๆ อันนี้ขึ้นวันที่จะได้รับสินค้าภายนวันนี้ แต่ไม่มาส่ง ปรับปรุงด้วยค่ะ,neg,ระยะเวลาขนส่ง
1097,ธัญญารัตน์, - 8/5/2021 12:22:39,ช่วงนี้ค่อนข้างช้าหน่อยค่ะ,neg,ระยะเวลาขนส่ง
1098,ณัฐพล, - 8/5/2021 12:03:59,ส่งของไม่ตรงวัน และคนขับ ชื่อไม่ตรงกับที่ส่ง โทรไปแจ้งคอล1217 บอกจะมาส่งให้วันที่4 ก็ไม่เห็นมาส่ง พอโทรไปอีกก็บอกจะตามเรื่องให้มาส่งวันที่5 ตอนนี้ก็ยังไม่มาส่ง,neg,ระยะเวลาขนส่ง
1099,นลน, - 8/5/2021 11:49:36,ขนส่งช้า,neg,ระยะเวลาขนส่ง
1110,กูนี่แหละ, - 8/5/2021 5:44:28,มึงจะดองของหาพ่อมึงหรอ ขึ้นนำส่งตั้งแต่วันที่ 3 นี่วันที่ 5 แล้วไอ้ควาย ถ้าของเสียหายกูฟ้องมึงแน่ ไม่รู้จะดองของทำเหื้ยอะไร ของก็คบไม่มีใครส่งของมึงเยอะหลอก ข่าวว่อนเน็ตขนาดนั้นอ่ะ ห่วยแตก,neg,ระยะเวลาขนส่ง
1113,กนก, - 8/4/2021 20:05:55,เริ่มทำการส่งช้ามากจะไปเก็บกักไว้ ณ จุด ต่างไปนานถ้าเป็นผู้ส่งจะใช้บริการอื่น,neg,ระยะเวลาขนส่ง
1114,ชลทิพย์, - 8/4/2021 17:35:19,ส่งช้าไป,neg,ระยะเวลาขนส่ง
1116,ธนวรรณ, - 8/4/2021 16:41:43,นาน,neg,ระยะเวลาขนส่ง
1120,รชต เขียวรักษา, - 8/4/2021 13:07:05,ส่งของช้ามาก,neg,ระยะเวลาขนส่ง
1125,นัสรินทร์, - 8/4/2021 8:37:10,ช้ามากกก,neg,ระยะเวลาขนส่ง
1133,มะลิ, - 8/3/2021 20:05:31,ช้ามากค่ะ,neg,ระยะเวลาขนส่ง
1135,เพชรรัตน์, - 8/3/2021 17:19:31,ช้า,neg,ระยะเวลาขนส่ง
1142,ศักดินาท ภมภู, - 8/3/2021 13:24:34,ส่งของช้า คัดแยกมั่วมาก,neg,ระยะเวลาขนส่ง
1146,ต้อม, - 8/3/2021 0:11:32,ช้ามาก,neg,ระยะเวลาขนส่ง
1150,อรญา, - 8/2/2021 22:00:56,ช่วงนี้ได้ของช้ากว่าเดิมคะ,neg,ระยะเวลาขนส่ง
1190,อุทัยรัตน์, - 7/31/2021 22:33:37,ล่าช้ามากเกินไป,neg,ระยะเวลาขนส่ง
1198,กูเอง, - 7/31/2021 16:47:40,ช้าลงเลื่อยๆ ของไปมั่วหมด,neg,ระยะเวลาขนส่ง
1201,นับตังค์, - 7/31/2021 16:13:22,ส่งช้า?,neg,ระยะเวลาขนส่ง
1202,กูเอง, - 7/31/2021 15:38:04,ช้าลงตลอด มั่วไปหมด,neg,ระยะเวลาขนส่ง
1204,โสภา, - 7/31/2021 14:31:12,ขนส่งไม่เป็นไปตามวันที่กำกนด,neg,ระยะเวลาขนส่ง
1206,ศิริโรจน์   ผลศิริ, - 7/31/2021 14:03:47,ส่งของช้ามาก,neg,ระยะเวลาขนส่ง
1208,แอปเปิ้ล, - 7/31/2021 13:20:35,ช้ามากค่ะ,neg,ระยะเวลาขนส่ง
1221,ภรภัทร, - 7/31/2021 0:16:21,ช่วงนี้สินค้าส่ง kerry ช้ามาก ควรจะได้ของเมื่อวานแต่ยังไม่ได้ ของที่รีบใช้กะเวลาไม่ได้เลย เสียชื่อค่ะอุตส่าห์เลือกขนส่งkerry,neg,ระยะเวลาขนส่ง
1225,สุจิ, - 7/30/2021 20:00:16,ได้ช้ามาก ยังไม่ได้เงย,neg,ระยะเวลาขนส่ง
1226,PK, - 7/30/2021 18:32:56,ช้ามาก,neg,ระยะเวลาขนส่ง
1227,ธิดารัตน์, - 7/30/2021 18:30:07,บริการช้า,neg,ระยะเวลาขนส่ง
1230,สินณรงค์ ทองกุล, - 7/30/2021 17:41:38,ไม่ส่งของตามกำหนด,neg,ระยะเวลาขนส่ง
1232,Gu, - 7/30/2021 15:44:25,ช้าเหมือนหนอนป่วย,neg,ระยะเวลาขนส่ง
1233,วิภาดา, - 7/30/2021 14:16:18,ส่งล่าช้ามาก,neg,ระยะเวลาขนส่ง
1235,น้ำฝน, - 7/30/2021 12:58:52,ช่วงนี้จัดส่งช้าปัย,neg,ระยะเวลาขนส่ง
1238,ชไมพร แสนขอมคำ, - 7/30/2021 12:09:19,บางครั้งช้ามากคะ,neg,ระยะเวลาขนส่ง
